Brand,MC,NSU,NSV,GST Value,NSV-GST,Gross Sales,MRP,SP,DIS,DIS%,Month,Year,ZONE_EAST,ZONE_NORTH,ZONE_SOUTH
4778,144.49203612266555,658.394,75706.76,0.0,75706.76,75917.43,115.3069894,114.9870139,0.3199755000000124,0.28,6,3,0,1,0
2024,49.29565954648947,268.0,12926.23,1970.95,10955.279999999999,15137.5,56.48320896,48.23220149,8.251007469999998,14.61,1,2,0,0,1
11524,92.09911571565347,1648.0,229113.71,10899.96,218213.75,231936.5,140.7381675,139.0253095,1.7128580000000113,1.22,2,1,0,0,0
2365,72.86334787794833,49.0,7241.4,344.59,6896.8099999999995,7301.0,149.0,147.7836735,1.216326500000008,0.82,3,1,0,0,0
11524,385.77904051962304,734.0,422388.19,20111.64,402276.55,426364.5,580.8780654,575.4607493,5.417316099999994,0.93,2,1,0,0,0
11524,79.33552881841295,2767.0,145347.02,6903.97,138443.05,166131.0,60.04011565,52.52873871,7.511376939999998,12.51,1,2,1,0,0
1064,74.10345626028716,4592.0,359101.38,0.0,359101.38,360007.0,78.39873693,78.20152003,0.1972169000000008,0.25,9,3,0,1,0
4778,150.47899350203033,178.4,6244.07,297.16,5946.91,6244.07,35.00039238,35.00039238,0.0,0.0,5,2,0,0,1
1925,73.10727657996739,942.0,67926.03,3232.29,64693.74,117226.37,124.4441295,72.1083121,52.335817399999996,42.06,10,2,1,0,0
227,287.57171459050693,1056.0,201072.18,20929.93,180142.25,202789.8,192.0357955,190.4092614,1.6265341000000149,0.85,12,1,0,0,1
944,32.819858706523135,428.0,23575.98,0.0,23575.98,23679.0,55.32476636,55.08406542,0.24070093999999642,0.44,8,2,0,0,0
1925,69.59834083169882,131.0,12912.02,614.51,12297.51,17529.0,133.8091603,98.56503817,35.24412213000001,26.34,10,2,0,1,0
1659,718.2577294091266,118.0,301010.82,14333.71,286677.11,332114.0,2814.525424,2550.939153,263.5862710000001,9.37,1,2,1,0,0
2024,37.07507550997596,47.0,593.95,28.2,565.75,1868.0,39.74468085,12.63723404,27.107446810000003,68.2,2,1,0,0,1
11524,75.41338638496877,651.0,51484.15,2447.76,49036.39,52823.0,81.14132104,79.08471582,2.0566052199999945,2.53,11,1,0,0,0
2024,53.28999768267943,388.0,21046.95,1011.75,20035.2,25220.0,65.0,54.24471649,10.755283509999998,16.55,5,2,1,0,0
1925,75.41006984768804,33.0,3166.2,150.67,3015.5299999999997,4197.0,127.1818182,95.94545455,31.23636365,24.56,10,2,0,1,0
1659,730.1374710623127,120.0,53728.47,2558.04,51170.43,54174.0,451.45,447.73725,3.7127499999999714,0.82,12,2,0,1,0
11524,40.48251214324489,1362.0,15036.8,0.0,15036.8,15167.5,11.13619677,11.04023495,0.09596181999999942,0.86,12,2,0,0,0
11524,285.0892577829792,718.0,53585.7,2549.52,51036.18,54893.95,76.45396936,74.63189415,1.8220752100000084,2.38,12,2,0,0,0
11524,154.44255814443116,444.0,68862.47,7377.2,61485.270000000004,69959.45,157.5663288,155.0956532,2.470675600000021,1.57,4,3,0,0,1
11524,39.16131420476886,2251.0,178508.66,8489.45,170019.21,202716.4,90.05615282,79.30193692,10.754215899999991,11.94,4,2,0,0,1
944,49.413009776993995,36.0,3189.9,0.0,3189.9,3270.0,90.83333333,88.60833333,2.2250000000000085,2.45,7,3,0,0,0
11524,144.01394801411985,97.0,10839.05,515.39,10323.66,10978.2,113.1773196,111.7427835,1.4345361000000025,1.27,12,2,0,0,1
11524,127.91307915759772,3475.0,490774.93,24846.24,465928.69,498027.0,143.3171223,141.2301957,2.086926599999998,1.46,5,2,0,0,0
1138,92.24407707244336,143.0,12588.5,599.14,11989.36,14389.25,100.6241259,88.03146853,12.592657369999998,12.51,8,3,0,0,0
11524,283.37308546693174,521.0,155719.54,7412.11,148307.43000000002,162115.65,311.162476,298.8858733,12.276602700000012,3.95,3,1,0,0,0
4778,154.6150145862307,23.805,20279.93,965.35,19314.58,20329.47,854.0,851.9189246,2.0810754000000316,0.24,6,3,0,0,0
263,74.04910144152416,81.0,3906.1,185.73,3720.37,5331.0,65.81481481,48.22345679,17.59135802,26.73,2,1,0,0,1
4778,72.70903379783161,45.589,2722.73,0.0,2722.73,2771.81,60.79997368,59.72339819,1.0765754900000033,1.77,1,2,0,0,0
11524,61.15900805332769,2144.0,87026.54,4139.13,82887.40999999999,87422.0,40.77518657,40.59073694,0.18444963000000314,0.45,9,2,0,1,0
757,84.56664287329639,720.0,45493.76,2165.86,43327.9,45696.0,63.46666667,63.18577778,0.28088888999999995,0.44,12,2,0,1,0
1064,73.05962054790228,4888.0,533553.88,0.0,533553.88,535177.0,109.4879296,109.1558674,0.33206219999999576,0.3,1,2,0,1,0
11524,41.59263547963195,332.0,8861.85,420.12,8441.73,8950.0,26.95783133,26.69231928,0.26551205000000166,0.98,8,2,0,1,0
2024,51.82723748681569,925.0,24447.16,1161.38,23285.78,29589.33,31.98846486,26.42936216,5.5591027,17.38,2,1,0,0,1
4778,149.70359430768198,646.916,26239.05,0.0,26239.05,26272.85,40.61245973,40.56021184,0.052247889999996744,0.13,5,3,0,0,0
11524,39.48120138596846,3877.0,157133.59,7434.31,149699.28,172050.0,44.37709569,40.52968532,3.8474103699999986,8.67,7,2,0,0,1
11524,169.04191822956213,719.0,134282.56,6389.52,127893.04,154480.0,214.8539638,186.7629485,28.09101530000001,13.07,1,2,1,0,0
4778,126.50681515079921,238.65,16187.65,0.0,16187.65,16226.19,67.99157762,67.8300859,0.16149172000000078,0.24,4,3,0,1,0
11524,79.62455551170028,75.0,6001.81,915.43,5086.38,7125.0,95.0,80.02413333,14.975866670000002,15.76,1,2,0,0,0
2365,67.83275193643838,206.0,9096.14,432.95,8663.189999999999,17170.0,83.34951456,44.15601942,39.19349514,47.02,3,2,0,0,1
4778,303.0956550347521,3839.846,168632.89,0.0,168632.89,168953.18,43.99998854,43.91657634,0.08341219999999794,0.19,6,3,0,0,1
2365,67.11673368485049,503.0,45304.53,2155.28,43149.25,45871.0,91.19483101,90.06864811,1.1261829000000034,1.23,5,2,0,1,0
4778,123.16493401615179,10.02,440.88,0.0,440.88,440.88,44.0,44.0,0.0,0.0,1,2,0,0,1
405,372.85375051956004,173.0,44938.83,2139.52,42799.310000000005,44946.0,259.8034682,259.7620231,0.04144509999997581,0.02,9,3,0,0,0
1659,153.99352216366066,479.0,14066.96,1505.74,12561.22,16311.5,34.05323591,29.36734864,4.6858872699999985,13.76,6,3,0,0,1
2024,51.600752757794304,4874.0,404741.11,19265.93,385475.18,482055.0,98.90336479,83.04085146,15.862513329999999,16.04,7,3,0,1,0
944,39.96860868318,6041.0,385456.52,0.15,385456.37,388665.0,64.33785797,63.80674061,0.5311173600000032,0.83,6,2,0,1,0
2024,40.407100206964394,308.0,11597.36,552.01,11045.35,15424.97,50.08107143,37.65376623,12.4273052,24.81,11,2,1,0,0
11524,283.4493623492406,119.0,8795.0,418.64,8376.36,8795.0,73.90756303,73.90756303,0.0,0.0,9,3,0,1,0
1064,126.23916891885102,346.0,55830.73,0.0,55830.73,56284.0,162.6705202,161.3604913,1.3100288999999918,0.81,5,3,0,0,0
1064,84.37887193604855,8961.0,856274.85,0.0,856274.85,858540.85,95.80859837,95.55572481,0.2528735599999976,0.26,4,3,0,1,0
1138,148.75711167446738,14.0,617.56,29.32,588.2399999999999,682.5,48.75,44.11142857,4.638571429999999,9.52,9,3,0,0,1
4778,50.96069215319813,88.315,6400.4,0.0,6400.4,6420.96,72.70520297,72.47239993,0.2328030400000074,0.32,8,2,0,0,0
2365,20.75341456778393,541.0,13443.07,639.84,12803.23,13525.0,25.0,24.84855823,0.1514417700000017,0.61,1,2,0,0,0
405,553.0004206841753,129969.0,10492260.98,499347.34,9992913.64,13458279.5,103.5499196,80.7289506,22.82096899999999,22.04,1,2,0,0,0
2365,72.92547972944746,29.0,2465.0,117.16,2347.84,2465.0,85.0,85.0,0.0,0.0,6,2,0,0,0
1925,73.1636688831318,19.0,31.12,1.48,29.64,2964.0,156.0,1.637894737,154.362105263,98.95,11,2,0,1,0
4778,261.0525926613633,25.61,1526.97,0.0,1526.97,1536.6,60.0,59.62397501,0.37602498999999767,0.63,9,2,0,1,0
11524,122.87421993927215,2512.0,129230.07,6146.3,123083.77,130426.0,51.92117834,51.44509156,0.4760867799999957,0.92,7,3,0,0,1
4778,183.57431313904843,2188.233,96719.02,0.0,96719.02,98177.78,44.86623682,44.19959849,0.6666383299999978,1.49,11,1,0,0,1
944,40.023197793572464,32.0,1274.0,0.0,1274.0,1280.0,40.0,39.8125,0.1875,0.47,9,3,0,0,0
1925,64.58480514345509,41.0,2732.05,130.05,2602.0,2769.0,67.53658537,66.63536585,0.9012195199999979,1.33,10,1,0,0,0
11524,285.6483719045074,2.0,0.06,0.01,0.049999999999999996,518.0,259.0,0.03,258.97,99.99,3,2,0,0,0
1138,144.06225234451088,28.0,4860.19,231.4,4628.79,5040.0,180.0,173.5782143,6.421785699999987,3.57,4,3,0,0,1
4778,260.4752729405448,5891.423,294221.26,0.0,294221.26,309641.83,52.55807128,49.94061027,2.6174610099999995,4.98,8,3,1,0,0
2024,33.84641950354255,1055.0,29220.48,1384.36,27836.12,30142.0,28.57061611,27.69713744,0.8734786700000008,3.06,8,3,0,0,1
11524,127.88429175540321,812.0,62559.17,2974.23,59584.939999999995,63437.0,78.12438424,77.04331281,1.0810714299999944,1.38,6,2,0,0,0
1659,398.31400303433423,2517.0,672778.48,72071.99,600706.49,675300.0,268.29559,267.2937942,1.0017958000000249,0.37,1,2,0,0,0
4778,65.8119668776366,12366.288,1051795.61,0.0,1051795.61,1058327.15,85.58163533,85.05346228,0.5281730499999924,0.62,11,2,1,0,0
11524,39.990671275276384,339.0,8343.64,0.0,8343.64,8438.0,24.89085546,24.61250737,0.2783480900000015,1.12,12,1,1,0,0
4778,80.80141484805785,783.082,80111.71,3811.0,76300.71,80202.62,102.4191847,102.3030921,0.11609260000000177,0.11,6,2,0,0,0
1925,64.5019225037831,135.0,16928.08,780.17,16147.910000000002,18062.0,133.7925926,125.3931852,8.399407400000001,6.28,12,1,1,0,0
11524,127.51962790851138,173.0,17080.01,812.24,16267.769999999999,17174.0,99.2716763,98.7283815,0.5432947999999982,0.55,12,2,0,0,1
405,240.32046366160503,33039.0,10580187.0,1133353.89,9446833.11,10587745.71,320.4620512,320.2332698,0.22878140000000258,0.07,1,2,0,1,0
11524,134.19078777655943,9040.0,1820886.57,86654.23,1734232.34,1828728.91,202.293021,201.4255055,0.8675154999999961,0.43,4,3,0,1,0
2365,143.59379478297492,356.0,40766.73,1939.07,38827.66,40940.0,115.0,114.5132865,0.48671349999999336,0.42,6,2,0,1,0
4778,148.95675588568648,287.92,10350.66,492.52,9858.14,10365.14,36.00006946,35.94977772,0.0502917399999987,0.14,7,2,0,0,1
405,369.4475013277307,2270.0,232671.51,11004.5,221667.01,232986.0,102.6370044,102.4984626,0.13854179999999872,0.13,12,1,1,0,0
4778,39.91731665856296,820.635,35141.91,0.0,35141.91,35158.38,42.84289605,42.82282623,0.020069820000003347,0.05,5,2,0,0,0
2365,20.88350917212613,744.0,27220.08,1291.24,25928.84,27384.0,36.80645161,36.58612903,0.22032258000000127,0.6,8,2,0,0,1
2024,49.22942055205216,18.0,2160.0,274.9,1885.1,2160.0,120.0,120.0,0.0,0.0,8,3,0,0,0
11524,43.64887707552546,246.0,29924.79,1423.95,28500.84,33149.5,134.754065,121.6454878,13.1085772,9.73,3,2,0,0,0
2365,72.88876400117525,26.0,1900.29,90.41,1809.8799999999999,2470.0,95.0,73.08807692,21.911923079999994,23.07,2,2,0,1,0
11524,152.54633665875707,6.0,2066.0,221.34,1844.66,2066.0,344.3333333,344.3333333,0.0,0.0,1,1,0,0,1
1925,126.46582467280021,405.0,21828.74,1036.55,20792.190000000002,22406.5,55.32469136,53.89812346,1.426567900000002,2.58,7,2,0,0,0
11524,32.02744597888754,118.0,4052.44,192.36,3860.08,5858.0,49.6440678,34.34271186,15.30135594,30.82,4,2,0,0,1
11524,98.82670824237788,257.0,33312.12,1584.84,31727.280000000002,33937.0,132.0505837,129.619144,2.4314396999999985,1.84,4,3,0,0,0
1064,84.36585006063922,4084.0,222920.75,0.0,222920.75,224005.0,54.84941234,54.58392507,0.2654872700000013,0.48,6,3,0,0,0
1659,386.07926695715076,1443.0,1311533.99,62444.94,1249089.05,1317619.0,913.1108801,908.893964,4.216916100000049,0.46,11,2,0,1,0
11524,109.0837350321748,3537.0,96634.45,4583.54,92050.91,123901.96,35.03024032,27.32102064,7.709219679999997,22.01,6,3,1,0,0
11524,47.687120584152446,23.0,1222.45,58.16,1164.29,1470.0,63.91304348,53.15,10.76304348,16.84,1,1,0,1,0
1925,143.25962038651593,285.0,36083.96,1668.03,34415.93,38740.52,135.9316491,126.610386,9.321263099999982,6.86,12,1,0,1,0
4778,259.88751428554065,1.5,39.0,0.0,39.0,39.0,26.0,26.0,0.0,0.0,8,2,1,0,0
944,39.918448417228326,1.0,101.0,0.0,101.0,101.0,101.0,101.0,0.0,0.0,3,2,0,0,1
2024,40.05812853541779,131.0,7056.03,1076.34,5979.69,7734.9,59.04503817,53.86282443,5.182213739999995,8.78,6,2,0,0,0
11524,98.50956310530145,13239.0,649893.1,30914.98,618978.12,987373.0,74.58063298,49.08928922,25.491343760000007,34.18,8,3,1,0,0
11524,375.4439878775162,24.0,2772.5,131.94,2640.56,2826.0,117.75,115.5208333,2.2291666999999933,1.89,11,1,0,1,0
757,50.49062016137152,367.0,27024.38,1284.95,25739.43,27230.0,74.19618529,73.63591281,0.560272480000009,0.76,11,2,0,0,0
1138,69.75314989751345,35.0,2717.0,129.24,2587.76,3325.0,95.0,77.62857143,17.371428570000006,18.29,5,2,0,0,0
2365,59.46459576707992,73.0,3564.03,169.26,3394.7700000000004,4015.0,55.0,48.82232877,6.177671230000001,11.23,9,3,1,0,0
95,158.55467201038758,1.0,549.0,26.14,522.86,549.0,549.0,549.0,0.0,0.0,1,1,0,0,0
1064,51.84966446509393,1.0,36.5,0.0,36.5,36.5,36.5,36.5,0.0,0.0,3,2,0,0,0
227,129.8137336758947,195.0,10890.24,1166.21,9724.029999999999,18412.0,94.42051282,55.84738462,38.5731282,40.85,1,1,0,0,1
11524,46.137152909965394,64361.0,756823.41,35843.74,720979.67,1892368.55,29.40241062,11.75903746,17.643373160000003,60.01,8,2,1,0,0
11524,67.10808514197566,54.0,913.9,43.32,870.5799999999999,1530.0,28.33333333,16.92407407,11.409259259999999,40.27,6,3,0,0,0
11524,160.58023463430447,80.0,5823.33,276.98,5546.35,6040.0,75.5,72.791625,2.7083750000000038,3.59,10,2,0,0,0
11524,127.16479351772905,2423.0,199840.48,9505.78,190334.7,204045.0,84.21172101,82.47646719,1.7352538200000112,2.06,2,1,1,0,0
2024,40.39000522880933,4564.0,334051.68,15893.16,318158.52,389119.42,85.25841805,73.19274321,12.06567484,14.15,9,2,1,0,0
119,147.97151101491946,29435.0,3527780.19,167895.97,3359884.2199999997,3621453.51,123.0322239,119.8498451,3.1823788000000093,2.59,4,2,1,0,0
1659,159.70723872450841,24.0,1560.0,74.28,1485.72,1560.0,65.0,65.0,0.0,0.0,12,2,0,0,0
1138,64.93284337974457,415.0,50311.41,2395.24,47916.170000000006,50425.0,121.5060241,121.2323133,0.2737108000000035,0.23,10,2,1,0,0
11524,40.074039177918024,1385.0,35634.68,0.0,35634.68,35720.0,25.79061372,25.72901083,0.06160288999999963,0.24,9,3,0,0,0
2365,67.84661599462783,474.0,46920.0,2233.29,44686.71,47405.0,100.0105485,98.98734177,1.0232067299999983,1.02,9,2,1,0,0
4778,73.36445403471525,0.516,25.11,0.0,25.11,27.86,53.99224806,48.6627907,5.329457359999999,9.87,9,2,0,0,1
11524,40.28324085525216,164.0,886.27,0.0,886.27,887.0,5.408536585,5.404085366,0.004451218999999895,0.08,10,2,0,0,1
11524,31.65053329174632,7890.0,206135.63,9777.19,196358.44,207192.5,26.26013942,26.12618885,0.1339505700000032,0.51,10,2,0,0,0
757,73.37942740824023,248.0,30272.58,1439.82,28832.760000000002,30504.0,123.0,122.0668548,0.9331451999999985,0.76,9,3,0,0,0
405,543.3128428715224,104294.0,9092628.51,430681.21,8661947.299999999,9260144.29,88.78884969,87.18266161,1.6061880800000097,1.81,10,2,0,0,1
11524,53.47271213248938,32.0,853.39,131.22,722.17,2362.5,73.828125,26.6684375,47.159687500000004,63.88,9,3,0,0,1
11524,49.52523232620594,20.0,33.63,0.0,33.63,660.0,33.0,1.6815,31.3185,94.9,8,3,1,0,0
11524,92.24393575937938,6485.0,464065.48,22070.54,441994.94,465782.0,71.82451812,71.55982729,0.26469082999999216,0.37,5,2,0,1,0
4778,65.89734386997029,2859.265,211562.54,0.0,211562.54,212038.63,74.15843932,73.99193149,0.16650783000000047,0.22,6,3,1,0,0
2024,49.33360550274352,127.0,1440.38,219.7,1220.68,7493.0,59.0,11.3415748,47.658425199999996,80.78,6,2,0,0,1
11524,51.005795844017435,756.0,54308.25,2453.33,51854.92,55126.43,72.9185582,71.83630952,1.0822486800000064,1.48,12,1,0,0,0
4778,122.91543112968301,1.67,75.15,0.0,75.15,75.15,45.0,45.0,0.0,0.0,11,1,0,0,1
1925,62.34913174401532,364.0,5081.01,241.39,4839.62,9526.8,26.17252747,13.95881868,12.213708789999998,46.67,10,2,0,0,1
1138,142.9525312319518,265.0,47317.51,2251.86,45065.65,47383.0,178.8037736,178.5566415,0.24713209999998753,0.14,5,3,0,0,1
11524,281.69231113340817,2700.0,229975.76,10945.4,219030.36000000002,234723.0,86.93444444,85.17620741,1.7582370299999894,2.02,7,2,1,0,0
11524,26.715119189596216,677.0,16617.39,788.08,15829.31,20987.0,31.0,24.54562777,6.454372230000001,20.82,3,2,0,0,1
757,51.05043291169181,264.0,13832.18,658.26,13173.92,14256.0,54.0,52.39462121,1.6053787900000032,2.97,12,2,0,0,1
2024,40.03551986853414,598.0,15819.55,2412.29,13407.259999999998,28896.0,48.32107023,26.45409699,21.866973239999997,45.25,8,2,1,0,0
4778,147.72210224777763,687.51,11284.31,0.0,11284.31,11315.24,16.45829152,16.41330308,0.04498844000000091,0.27,2,2,0,0,0
757,80.87244657907091,1094.0,90667.36,4314.53,86352.83,91093.0,83.26599634,82.8769287,0.3890676400000075,0.47,10,2,0,1,0
4778,99.02981611933573,1326.328,109214.46,0.0,109214.46,111089.38,83.75709478,82.34347763,1.4136171500000074,1.69,2,1,0,1,0
1659,129.28449857706454,313.0,29149.53,3121.6,26027.93,31602.0,100.9648562,93.12948882,7.835367379999994,7.76,8,2,1,0,0
4778,181.38255485191675,237.585,13074.32,0.0,13074.32,13304.76,56.0,55.03007345,0.9699265499999967,1.73,4,2,0,0,0
2024,36.97160596729962,2049.0,57726.65,2746.31,54980.340000000004,67524.66,32.95493411,28.17308443,4.781849680000004,14.51,1,1,0,1,0
1138,23.60477081257913,10.0,382.0,18.13,363.87,400.0,40.0,38.2,1.7999999999999972,4.5,8,2,0,0,0
11524,153.51652343540079,366.0,95025.61,10181.13,84844.48,100301.0,274.0464481,259.6328142,14.413633900000036,5.26,6,3,0,0,1
4778,122.59513105794969,3565.521,208288.59,0.0,208288.59,209810.64,58.84431476,58.41743465,0.42688011000000614,0.73,9,2,0,0,1
11524,397.8239610482307,701.0,135304.52,14494.87,120809.65,136687.0,194.9885877,193.0164337,1.9721540000000175,1.01,5,3,0,1,0
4778,65.90620963029777,5.0,318.5,0.0,318.5,325.0,65.0,63.7,1.2999999999999972,2.0,7,2,0,1,0
11524,169.33724018304974,3535.0,318664.65,15157.62,303507.03,357215.55,101.051075,90.14558699,10.90548801,10.79,12,2,1,0,0
11524,98.69643670017162,101.0,5048.49,239.99,4808.5,5345.0,52.92079208,49.9850495,2.935742579999996,5.55,12,1,0,0,0
4778,40.01217914626466,1656.49,90071.25,0.0,90071.25,109148.49,65.89142705,54.3747623,11.516664750000004,17.48,4,3,0,1,0
171,43.18053963352461,2.0,123.5,5.87,117.63,130.0,65.0,61.75,3.25,5.0,12,1,0,0,1
2365,20.905369550575603,293.0,11292.4,535.7,10756.699999999999,11407.5,38.9334471,38.54061433,0.3928327700000054,1.01,7,3,0,0,0
1659,126.84830667444565,3076.0,707729.3,33686.0,674043.3,714729.65,232.3568433,230.0810468,2.2757965000000127,0.98,4,3,0,1,0
11524,61.51132480672358,5484.0,218255.0,10385.7,207869.3,306728.76,55.93157549,39.79850474,16.13307075,28.84,6,3,0,1,0
4778,92.13020762220913,4.472,239.29,0.0,239.29,239.29,53.50849732,53.50849732,0.0,0.0,8,2,0,0,1
405,534.1295045424828,3494.0,277276.14,13197.1,264079.04000000004,297242.0,85.07212364,79.35779622,5.714327420000004,6.72,11,2,0,0,0
1659,147.72989645055736,125.0,40708.75,1937.79,38770.96,40732.0,325.856,325.67,0.18599999999997863,0.06,12,2,0,0,0
1925,62.24608508122503,93.0,6220.34,295.94,5924.400000000001,6387.0,68.67741935,66.88537634,1.7920430100000004,2.61,3,1,0,0,1
11524,122.35084940844911,1.842,40.52,0.0,40.52,40.52,21.99782845,21.99782845,0.0,0.0,7,3,0,0,1
11524,73.18870008410642,1133.0,94899.32,4513.31,90386.01000000001,95426.0,84.22418358,83.75932921,0.46485436999999763,0.55,11,2,0,1,0
4778,454.05693082513943,17.163,30178.42,3233.14,26945.28,30255.97,1762.860223,1758.341782,4.518440999999939,0.26,5,2,0,0,0
2365,72.86756888261222,117.0,7010.01,333.52,6676.49,11051.0,94.45299145,59.91461538,34.53837607,36.57,8,3,0,1,0
4778,301.3062495667243,1351.834,64637.65,0.0,64637.65,64886.04,47.99852645,47.81478347,0.1837429799999981,0.38,9,2,0,0,0
1064,53.843865960560336,2371.0,326711.5,0.0,326711.5,329416.0,138.9354703,137.7948123,1.140658000000002,0.82,4,3,0,1,0
11524,91.91582150613213,3.0,3515.0,167.36,3347.64,3515.0,1171.666667,1171.666667,0.0,0.0,8,3,1,0,0
11524,20.92794211825693,4826.0,52741.92,2487.07,50254.85,56660.0,11.7405719,10.92870286,0.8118690400000013,6.92,2,1,1,0,0
11524,62.22021725524188,62.0,744.0,35.34,708.66,744.0,12.0,12.0,0.0,0.0,8,3,0,0,1
4778,121.9821536199131,711.405,26951.85,0.0,26951.85,27033.38,37.99998594,37.88538174,0.11460420000000227,0.3,7,2,0,0,1
4778,158.8098556111921,15.155,11125.54,529.45,10596.09,11148.98,735.6634774,734.1167931,1.546684300000038,0.21,2,2,0,0,0
11524,40.03092451642973,236.0,22886.26,0.0,22886.26,23128.0,98.0,96.97567797,1.0243220299999933,1.05,7,3,1,0,0
1925,62.09114767061047,48.0,4752.0,226.08,4525.92,4752.0,99.0,99.0,0.0,0.0,4,3,0,0,0
263,71.20465809376707,1.0,0.91,0.04,0.87,86.0,86.0,0.91,85.09,98.94,10,2,0,0,1
1925,48.20031129906021,33.0,1275.31,60.56,1214.75,1294.6,39.23030303,38.64575758,0.5845454500000002,1.49,12,2,0,0,1
2365,66.9896543055252,183.0,36444.9,1735.18,34709.72,40420.0,220.8743169,199.152459,21.721857900000003,9.83,8,3,0,0,1
11524,26.574928449619435,50.0,2900.0,138.0,2762.0,2900.0,58.0,58.0,0.0,0.0,11,2,0,0,0
405,248.58650906767,616.0,144898.18,15522.44,129375.73999999999,146662.0,238.0876623,235.2243182,2.863344100000006,1.2,8,3,0,1,0
1659,401.2477018495086,2.0,1200.0,128.56,1071.44,1200.0,600.0,600.0,0.0,0.0,8,2,0,0,0
11524,48.1838307836344,1486.0,62893.93,2989.14,59904.79,63638.0,42.82503365,42.32431359,0.500720059999999,1.17,6,2,0,1,0
757,75.55723831905091,867.0,58291.56,2770.28,55521.28,58533.0,67.51211073,67.23363322,0.27847751000000187,0.41,6,3,0,0,0
11524,26.664660070291173,2503.0,55095.36,2613.0,52482.36,77722.0,31.05153815,22.01172992,9.039808229999998,29.11,8,2,0,1,0
1064,75.39374173906506,438.0,39281.87,0.0,39281.87,39357.6,89.85753425,89.6846347,0.1728995499999968,0.19,5,3,0,0,1
11524,33.79456469089614,27.438,762.56,0.0,762.56,768.27,28.00021867,27.79211313,0.20810553999999826,0.74,8,3,0,0,1
4778,39.30591677779879,30.86,5651.23,268.68,5382.549999999999,5709.1,185.0,183.124757,1.8752430000000118,1.01,5,3,1,0,0
11524,33.70975445285348,18761.0,810428.28,38497.93,771930.35,828534.0,44.16257129,43.19749907,0.9650722200000033,2.19,7,2,0,0,1
119,132.5636069912688,5711.0,175171.56,8322.59,166848.97,278307.08,48.73175976,30.67265978,18.059099980000003,37.06,1,1,0,0,1
2024,36.809658196066785,30.0,2244.8,121.98,2122.82,2700.0,90.0,74.82666667,15.173333330000006,16.86,5,2,0,0,0
11524,72.84646274794763,45.0,2881.56,137.03,2744.5299999999997,4050.0,90.0,64.03466667,25.965333330000007,28.85,3,2,0,1,0
11524,47.62719802470995,165.0,5512.6,262.22,5250.38,6105.0,37.0,33.40969697,3.590303030000001,9.7,8,2,0,0,0
11524,65.68706179825766,1.385,83.1,3.95,79.14999999999999,83.1,60.0,60.0,0.0,0.0,1,2,0,0,1
4778,259.235891317901,1.842,30.31,0.0,30.31,30.31,16.45494028,16.45494028,0.0,0.0,2,1,1,0,0
11524,299.5570638997082,167.0,96275.14,4584.2,91690.94,96523.0,577.9820359,576.4978443,1.484191600000031,0.26,8,3,0,0,1
4778,148.2048643890855,2858.742,102675.5,0.0,102675.5,106887.93,37.3898484,35.91632263,1.4735257699999948,3.94,12,1,0,0,1
11524,45.72852697220062,287.0,48202.58,2293.19,45909.39,48411.0,168.6794425,167.9532404,0.7262020999999947,0.43,5,3,0,0,0
1064,33.741176072955206,2292.0,102841.65,0.0,102841.65,108105.0,47.16623037,44.86982984,2.2964005299999997,4.87,3,2,0,1,0
11524,67.17920214023603,416.0,9768.41,464.3,9304.11,11124.63,26.74189904,23.48175481,3.260144229999998,12.19,3,1,0,0,0
757,62.11245996438621,336.0,19287.33,917.13,18370.2,19371.0,57.65178571,57.40276786,0.24901785000000132,0.43,5,3,0,0,1
4778,147.48573738674526,7483.327,236880.86,0.0,236880.86,238200.97,31.83089153,31.6544847,0.17640682999999768,0.55,9,2,1,0,0
11524,44.55880078265331,457.0,27216.24,1292.85,25923.390000000003,27405.0,59.96717724,59.55413567,0.4130415699999972,0.69,1,2,1,0,0
944,40.21896068854778,241.0,8554.51,0.0,8554.51,8621.0,35.77178423,35.49589212,0.2758921100000009,0.77,9,3,0,0,0
4778,210.18904610605026,1.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0,0.0,11,2,0,0,1
11524,84.16251226406884,4657.0,260285.97,12366.3,247919.67,261394.0,56.12926777,55.89133992,0.2379278499999984,0.42,5,3,1,0,0
1659,128.82642571244807,165.0,16175.26,1732.82,14442.44,16453.5,99.71818182,98.03187879,1.6863030300000048,1.69,6,2,0,0,0
11524,33.7688442358739,868.0,17124.09,814.9,16309.19,18159.0,20.92050691,19.72821429,1.19229262,5.7,11,1,0,0,0
1925,75.44067159711592,512.0,64440.81,3065.34,61375.47,66221.0,129.3378906,125.860957,3.4769336000000095,2.69,2,1,1,0,0
4778,32.20843128260233,1.435,40.18,0.0,40.18,40.18,28.0,28.0,0.0,0.0,7,3,0,0,0
11524,54.52295997770988,1595.0,108999.73,5040.52,103959.20999999999,110658.5,69.37836991,68.33838871,1.0399811999999997,1.5,12,1,0,0,0
11524,50.55954335897033,2109.0,80940.88,3840.91,77099.97,82129.0,38.94215268,38.37879564,0.5633570399999996,1.45,3,1,0,0,0
1925,69.7458754461629,950.0,121074.24,5764.73,115309.51000000001,123423.0,129.9189474,127.4465684,2.4723790000000037,1.9,3,1,1,0,0
