column_list,num_features,model_name,best_params,clustering_indicator,train_rmse,val_rmse,train_mae,val_mae,train_val_rmse,test_rmse,train_val_mae,test_mae
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 9.438098781555968, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,31.392201372150158,49.143259038682245,13.945839974522475,16.204303845491058,32.53672423743765,42.45552673114112,14.141431936281766,16.12428307773753
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 9.438098781555968, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,31.392201372150158,49.143259038682245,13.945839974522475,16.204303845491058,32.53672423743765,42.45552673114112,14.141431936281766,16.12428307773753
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 9.438098781555968, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,31.392201372150158,49.143259038682245,13.945839974522475,16.204303845491058,32.53672423743765,42.45552673114112,14.141431936281766,16.12428307773753
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.122703704653452, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,29.464074120500946,49.806821024887604,13.348521786537717,15.790018428200568,31.087421189687166,42.129050266180194,13.62454007250547,15.768587317589656
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 8.789256732771655, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,31.194172436024736,49.78516010064563,13.802464359959293,15.958781506802817,32.117462415706065,42.96110061908681,13.878974216506755,15.954213298993302
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 8.789256732771655, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,31.194172436024736,49.78516010064563,13.802464359959293,15.958781506802817,32.117462415706065,42.96110061908681,13.878974216506755,15.954213298993302
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.811939588259335, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,30.312521683060766,49.42439454617161,13.522445807976192,15.885274598971995,31.903453059998746,43.514402102167516,13.738405358458563,15.835468901552977
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.1657904132901, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,29.75865463087548,51.37575639884066,13.372750315963057,15.796955454185746,30.768186238575893,42.23799346068533,13.485448360676118,15.50317126479171
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.122703704653288, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,29.55543132475153,51.480155208295955,13.31067166100047,15.752915788968721,30.757646143452398,42.632395767637455,13.531547148038857,15.600034324850155
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.811939588259335, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,30.312521683060766,49.42439454617161,13.522445807976192,15.885274598971995,31.903453059998746,43.514402102167516,13.738405358458563,15.835468901552977
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.122703704653288, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,29.55543132475153,51.480155208295955,13.31067166100047,15.752915788968721,30.757646143452398,42.632395767637455,13.531547148038857,15.600034324850155
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,GradientBoostingRegressor,"{'alpha': 0.9, 'ccp_alpha': 7.811939588259335, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",no,30.312521683060766,49.42439454617161,13.522445807976192,15.885274598971995,31.903453059998746,43.514402102167516,13.738405358458563,15.835468901552977
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 1, 2]",10,XGBRegressor,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': 'gblinear', 'callbacks': None, 'colsample_bylevel': 0.02433579958858756, 'colsample_bynode': 0.8880788256939931, 'colsample_bytree': 0.23191399070073404, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'gamma': 49.83419694236797, 'gpu_id': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': 4, 'max_depth': 10, 'max_leaves': None, 'min_child_weight': 8.803083562250205, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.7797636709351736, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'eta': 0.7022218407381321, 'lambda': 1.4508832644266103, 'alpha': 0.915940377901797}",yes,51.99744599094946,52.513106038032774,17.416572211395113,17.493672195243796,52.09376793733417,46.05000917810731,17.393519081631922,17.61260730637496
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%']",10,XGBRegressor,"{'objective': 'reg:squarederror', 'base_score': None, 'booster': 'gblinear', 'callbacks': None, 'colsample_bylevel': 0.3036475580556035, 'colsample_bynode': 0.7831542637963473, 'colsample_bytree': 0.1529067950100138, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'gamma': 39.82597275018828, 'gpu_id': None, 'grow_policy': None, 'importance_type': None, 'interaction_constraints': None, 'learning_rate': None, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': 3, 'max_depth': 10, 'max_leaves': None, 'min_child_weight': 24.511085561057143, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': None, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.8406246931548083, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'eta': 0.5892245117727059, 'lambda': 1.869736023882159, 'alpha': 0.8647462315460842}",no,52.00817925126846,52.54862469587398,17.419625422262293,17.50519025095522,52.12516612334636,46.080956405851396,17.400969324823375,17.629797274330127
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'ZONE_EAST', 1, 2]",10,Sequential,"{'units': 96, 'activation': 'selu', 'hidden_initializer': 'he_normal', 'output_initializer': 'glorot_normal', 'batch_normalization': False, 'dropout': False, 'dropoutrate': 0.2, 'extra_hidden_layers': 2, 'units_1': 544, 'units_2': 64}",yes,35.01171625071613,39.36676012731425,12.40396973917842,12.626095802748363,34.51393786457432,25.34999298809879,10.668780150913301,10.578095816294288
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'ZONE_EAST', 1, 2]",10,Sequential,"{'units': 480, 'activation': 'elu', 'hidden_initializer': 'glorot_uniform', 'output_initializer': 'glorot_uniform', 'batch_normalization': False, 'dropout': False, 'dropoutrate': 0.5, 'extra_hidden_layers': 2, 'units_1': 192, 'units_2': 544}",yes,35.33078320361106,39.59841954050941,11.666932202370303,11.813709315255924,35.67675884278546,26.63369737514411,11.643507145584966,11.688159523084023
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'ZONE_EAST']",10,Sequential,"{'units': 288, 'activation': 'selu', 'hidden_initializer': 'glorot_uniform', 'output_initializer': 'glorot_normal', 'batch_normalization': False, 'dropout': True, 'dropoutrate': 0.1, 'extra_hidden_layers': 2, 'units_1': 384, 'units_2': 448}",no,35.52016910758812,39.8251255875651,12.092087620645168,12.152191294667482,35.239016758776394,26.203935659662157,11.680616807652845,11.63058884974865
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.04344636130338112, 'epsilon': 1.5324803646881011, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.102609598900266,36.451073550509854,11.800355353293757,11.813762524657736,38.27592244163978,28.14212919871805,11.801511509370162,11.735349352168376
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.05480820974132415, 'epsilon': 1.114159809334641, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.177354647567526,36.53392218435364,11.759676125277016,11.772454845338892,38.35042626045174,28.22371391214301,11.760852387708493,11.68364530384524
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.04334915606865013, 'epsilon': 1.6557945249366588, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.0720424820597,36.417899636974916,11.818269416555054,11.831278858839541,38.245871641722694,28.11216376792486,11.819327826866495,11.756600770712769
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.06463956457193279, 'epsilon': 1.7577165130093584, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.047452255706546,36.39114132586506,11.835602963240524,11.848385350423658,38.22113190511865,28.087001900078008,11.836362321774939,11.776210033357726
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.034429371613340976, 'epsilon': 1.0910038909370399, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.18092149876278,36.53897526607151,11.758569845978958,11.771834301179952,38.35219905895706,28.227914888375235,11.759929636318835,11.682095454110934
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.07082370128465752, 'epsilon': 1.4997744566622884, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.10885563808318,36.4577935039645,11.79715247345477,11.810580747191942,38.28261600409381,28.14681757800144,11.797873100899977,11.730298453749851
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.07566809428944936, 'epsilon': 1.937676546738678, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.00041633670096,36.34135012474632,11.863000531241898,11.875138413475376,38.174851165166714,28.044329396955565,11.863731143571949,11.808082812371552
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.05576044397632052, 'epsilon': 1.1050051584082805, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.17777355686911,36.53468902846667,11.759465569348707,11.772342440039315,38.3506273834764,28.224163624654665,11.760596121278823,11.683105231188222
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.008152278318696174, 'epsilon': 1.2512851922977937, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.16261297598633,36.517776630126576,11.76619600281475,11.779643882617629,38.33513686988382,28.209894100473917,11.76745183654702,11.694360378436409
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.03951538468792481, 'epsilon': 1.6684391820349207, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.06938621539395,36.41502968686915,11.820031301034174,11.833009595865411,38.242442284669856,28.10882468246933,11.821130705540934,11.758744753851124
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.018099675238063304, 'epsilon': 1.015941483597778, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.18435557316729,36.54328191058898,11.757536403767187,11.771282969559982,38.350204371025285,28.228479186895346,11.758956260229589,11.679678125103065
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.08403774745636788, 'epsilon': 1.8198247153355138, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.03128214520219,36.373548102413984,11.846284211773419,11.85879496303737,38.20498757253411,28.071034637059157,11.847112988357441,11.78847834713727
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.04319755394655921, 'epsilon': 1.34084349845071, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.142692015267976,36.49525333604443,11.775661071975186,11.789078608568264,38.31501258620734,28.184823573226176,11.776803727690373,11.705691429318028
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.047000617679174884, 'epsilon': 1.575528826924742, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.09156740906363,36.43902755726026,11.80658305380874,11.81987527308075,38.26535216363192,28.131090675897823,11.807643155397512,11.742704561202185
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.01956823647427294, 'epsilon': 1.3400188796274286, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.144717994690524,36.497901905889236,11.774813941533605,11.788377929716987,38.31658006168205,28.188670917884735,11.776045162643365,11.705386652353125
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.016722647155955374, 'epsilon': 1.868053833778414, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.02118731925667,36.363947575308465,11.849227093588027,11.861876981146718,38.19471904474396,28.066125421732863,11.851088161624906,11.794350680029224
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.06235668423964517, 'epsilon': 1.60727609287716, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.08281107949925,36.42948283055095,11.812057480579776,11.825250190153435,38.2563868232633,28.12089591580806,11.812819225495083,11.748550051285646
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.019186286915176598, 'epsilon': 1.5513141873937957, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.09951053202085,36.447974866523246,11.801828666352055,11.815216261405137,38.27246375489281,28.14085718682804,11.803203454681446,11.737966663443325
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.023823657456297703, 'epsilon': 1.082530814453266, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.18303616012567,36.541691879507894,11.758190284305346,11.771754688360684,38.353361233443444,28.230125451570476,11.759672039879861,11.681620372624533
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.010891679606303105, 'epsilon': 1.9276092945186063, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.00517306920443,36.347133308008274,11.857454935264988,11.869776397674759,38.17913811916464,28.052300313520508,11.859234713606401,11.803975180148672
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.04225676553145553, 'epsilon': 1.7173309647221526, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.05796068539651,36.40278644009557,11.827849134958726,11.840752727531271,38.23118632366879,28.098065629718437,11.828924672577724,11.76782482885385
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.0011029258831144239, 'epsilon': 1.382875432412991, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.13767363348764,36.49053465000427,11.779170140112395,11.792869601001788,38.30941275941155,28.182251227677916,11.780561464741906,11.711743111252067
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.06390467131831204, 'epsilon': 1.4671120374929731, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.116404918465385,36.46604552371449,11.792354156722986,11.805807328416813,38.29015668494214,28.15525781864839,11.793174147764516,11.72477048252831
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.018217841037623046, 'epsilon': 1.5786210868609045, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.092534343779796,36.440409888088126,11.805593683300696,11.81887123331653,38.265667103230086,28.133919473437583,11.80702949374862,11.742531071969701
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.018242152242901745, 'epsilon': 1.1988763214722442, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.16903837812556,36.52432936843567,11.762739095977278,11.775828637693788,38.34205417969877,28.216717938242958,11.764196872217525,11.689598523127989
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.06591389751648329, 'epsilon': 1.3306978221516275, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.14328598759862,36.49545725737626,11.775515203832835,11.788675389459609,38.316820073595515,28.185059970954402,11.776279821598502,11.704704415295222
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.05009735479590157, 'epsilon': 1.5841154415021506, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.08920900026866,36.436498807802906,11.807974392014874,11.821227842724273,38.262668253488236,28.12821824088739,11.808929234028389,11.744181044913802
"['Brand', 'MC', 'NSV', 'GST Value', 'NSV-GST', 'Gross Sales', 'MRP', 'SP', 'DIS', 'DIS%', 'ZONE_EAST', 1, 2]",11,HuberRegressor,"{'alpha': 0.08855587025556824, 'epsilon': 1.4671894815233921, 'fit_intercept': True, 'max_iter': 10000, 'tol': 1e-05, 'warm_start': False}",yes,38.115175709038304,36.46453818420538,11.793499352019058,11.806955679508578,38.28947890605777,28.15247965746948,11.794089125199031,11.725486442859157
